id,gdp2000,gdp2001,gdp2002,gdp2003,gdp2004,gdp2005,gdp2006,gdp2007,gdp2008,gdp2009,gdp2010,gdp2011,gdp2012,gdp2013,gdp2014,gdp2015,gdp2016,gdp2017,gdp2018,gdp2019,gdp2020,county,regionid,city,province,RegionCode
"2002",151070.200000000011642,157726.299999999988358,180918.089999999996508,206963.019999999989523,249876.339999999996508,289152.059999999997672,316467.000000000000000,381953.469999999972060,443692.809999999997672,523087.159999999974389,645257.189999999944121,758209.060000000055879,913747.310000000055879,1092041.800000000046566,1157219.500000000000000,1216091.100000000093132,1283274.000000000000000,1404826.100000000093132,1513718.399999999906868,1581730.000000000000000,1618858.300000000046566, ,"500236", , ,"500236"
"2003",150016.690000000002328,157855.410000000003492,182805.059999999997672,207015.140000000013970,243187.380000000004657,288316.059999999997672,326197.130000000004657,403652.630000000004657,472904.809999999997672,537077.750000000000000,659388.310000000055879,786986.130000000004657,950188.560000000055879,1035573.300000000046566,1080018.300000000046566,1147523.100000000093132,1240178.100000000093132,1330764.300000000046566,1455957.800000000046566,1521992.500000000000000,1544983.100000000093132, ,"500237", , ,"500237"
"2004",129643.410000000003492,131050.199999999997090,154797.920000000012806,171164.559999999997672,213996.519999999989523,226892.049999999988358,257854.250000000000000,317931.719999999972060,385205.130000000004657,490037.750000000000000,647649.810000000055879,767735.000000000000000,866334.750000000000000,989592.000000000000000,1056200.600000000093132,1132831.000000000000000,1193773.600000000093132,1288735.300000000046566,1386624.100000000093132,1465364.600000000093132,1512627.399999999906868, ,"500238", , ,"500238"
"2005",144278.859999999986030,151975.799999999988358,163961.220000000001164,197026.480000000010477,233883.269999999989523,280015.880000000004657,324657.190000000002328,391591.500000000000000,450795.590000000025611,548423.310000000055879,648275.810000000055879,821721.500000000000000,897699.880000000004657,1085078.000000000000000,1162955.899999999906868,1244304.399999999906868,1297914.300000000046566,1391964.899999999906868,1512141.300000000046566,1589967.899999999906868,1606958.899999999906868,石柱土家族自治县,"500240", , ,"500240"
"2006",136312.109999999986030,146309.470000000001164,162112.230000000010477,190429.029999999998836,234470.839999999996508,267865.559999999997672,311614.719999999972060,390099.440000000002328,469212.130000000004657,545799.880000000004657,663983.500000000000000,790913.630000000004657,919243.250000000000000,1132904.500000000000000,1199992.300000000046566,1276092.000000000000000,1340562.300000000046566,1449414.600000000093132,1561392.100000000093132,1690748.800000000046566,1716724.100000000093132, ,"500241", , ,"500241"
"2007",136562.970000000001164,145910.410000000003492,159360.130000000004657,189491.720000000001164,224070.589999999996508,258419.720000000001164,310899.309999999997672,359321.590000000025611,451122.000000000000000,526668.130000000004657,662940.130000000004657,802673.380000000004657,904982.250000000000000,1073757.600000000093132,1131564.500000000000000,1179778.000000000000000,1264127.100000000093132,1358935.800000000046566,1451936.600000000093132,1516251.100000000093132,1543263.100000000093132,酉阳土家族苗族自治县,"500242", , ,"500242"
"2008",153999.269999999989523,160751.299999999988358,173789.059999999997672,200954.269999999989523,245977.970000000001164,287182.190000000002328,336792.559999999997672,399256.690000000002328,468537.380000000004657,535203.880000000004657,656892.750000000000000,787185.000000000000000,911850.500000000000000,1024826.099999999976717,1080993.000000000000000,1132285.500000000000000,1200882.899999999906868,1313387.800000000046566,1410297.600000000093132,1465002.800000000046566,1582449.600000000093132,彭水苗族土家族自治县,"500243", , ,"500243"
"2009",177390.220000000001164,195615.730000000010477,212270.440000000002328,250723.019999999989523,293785.659999999974389,342915.469999999972060,407760.809999999997672,481597.340000000025611,586063.380000000004657,668119.880000000004657,796319.060000000055879,992311.810000000055879,1139770.800000000046566,1253936.800000000046566,1333363.500000000000000,1399254.500000000000000,1483076.300000000046566,1561943.100000000093132,1684846.300000000046566,1790218.300000000046566,1832794.500000000000000, ,"510104", , ,"510104"
"2010",187617.829999999987194,204797.769999999989523,224466.480000000010477,258557.029999999998836,299553.780000000027940,346708.909999999974389,424322.500000000000000,501274.159999999974389,595042.810000000055879,687966.189999999944121,815764.689999999944121,985673.750000000000000,1152216.600000000093132,1245198.300000000046566,1322536.800000000046566,1393810.000000000000000,1477788.899999999906868,1558286.100000000093132,1673714.399999999906868,1786100.000000000000000,1833689.600000000093132, ,"510105", , ,"510105"
"2011",190732.730000000010477,209312.980000000010477,223481.160000000003492,267217.219999999972060,306850.000000000000000,363802.380000000004657,429761.780000000027940,519248.659999999974389,623021.130000000004657,702720.939999999944121,826526.810000000055879,983488.750000000000000,1189965.899999999906868,1281443.300000000046566,1367384.500000000000000,1439198.500000000000000,1525068.399999999906868,1606174.399999999906868,1723655.100000000093132,1834774.100000000093132,1879797.000000000000000, ,"510106", , ,"510106"
"2012",197371.200000000011642,214106.950000000011642,238435.029999999998836,272779.590000000025611,314088.690000000002328,365535.000000000000000,449136.590000000025611,536292.130000000004657,630119.250000000000000,733099.250000000000000,860280.939999999944121,1054536.899999999906868,1211596.100000000093132,1339960.300000000046566,1420387.100000000093132,1485149.800000000046566,1577901.600000000093132,1672696.399999999906868,1800108.500000000000000,1910388.500000000000000,1956981.300000000046566, ,"510107", , ,"510107"
"2013",175694.309999999997672,193415.309999999997672,205096.630000000004657,263400.250000000000000,305043.030000000027940,358015.309999999997672,419625.059999999997672,494006.469999999972060,618425.689999999944121,694201.560000000055879,810984.880000000004657,989645.750000000000000,1146491.600000000093132,1282454.399999999906868,1368922.899999999906868,1447109.399999999906868,1527746.899999999906868,1605742.500000000000000,1734345.000000000000000,1848300.500000000000000,1895022.899999999906868, ,"510108", , ,"510108"
"2014",158219.529999999998836,181329.720000000001164,193714.549999999988358,234157.779999999998836,287576.840000000025611,324057.059999999997672,391760.340000000025611,468120.219999999972060,574788.750000000000000,666916.060000000055879,818702.939999999944121,980444.310000000055879,1093847.000000000000000,1313043.399999999906868,1398476.800000000046566,1484464.399999999906868,1579512.600000000093132,1672573.500000000000000,1804353.800000000046566,1921373.100000000093132,1972787.300000000046566,龙泉驿区,"510112", , ,"510112"
"2015",150909.500000000000000,165208.269999999989523,178986.059999999997672,205928.609999999986030,263778.840000000025611,302394.780000000027940,375472.090000000025611,447078.059999999997672,535273.250000000000000,640230.250000000000000,783394.810000000055879,919723.810000000055879,1028065.300000000046566,1240228.899999999906868,1311101.399999999906868,1388145.600000000093132,1472658.000000000000000,1556138.600000000093132,1688410.800000000046566,1799396.300000000046566,1866054.399999999906868,青白江区,"510113", , ,"510113"
"2016",155951.470000000001164,179080.309999999997672,191752.809999999997672,227016.500000000000000,276036.090000000025611,318670.559999999997672,405339.530000000027940,463968.590000000025611,579675.439999999944121,679214.250000000000000,835193.630000000004657,953669.189999999944121,1111615.300000000046566,1299139.000000000000000,1391858.600000000093132,1474378.000000000000000,1562154.800000000046566,1646416.600000000093132,1771681.600000000093132,1881029.000000000000000,1928381.899999999906868, ,"510114", , ,"510114"
"2017",142535.279999999998836,155032.829999999987194,175213.920000000012806,216878.420000000012806,263066.630000000004657,312645.530000000027940,402360.090000000025611,469219.719999999972060,549189.000000000000000,655902.439999999944121,788266.060000000055879,905698.880000000004657,1058850.000000000000000,1240861.899999999906868,1320592.100000000093132,1388344.300000000046566,1469298.300000000046566,1551948.899999999906868,1682320.800000000046566,1795256.800000000046566,1844182.300000000046566, ,"510115", , ,"510115"
"2018",171562.829999999987194,193016.190000000002328,213311.079999999987194,245935.750000000000000,296035.630000000004657,337909.559999999997672,422368.030000000027940,497249.909999999974389,613298.880000000004657,709117.130000000004657,863666.939999999944121,1026321.599999999976717,1202641.000000000000000,1385540.100000000093132,1472158.100000000093132,1548857.100000000093132,1665970.100000000093132,1784615.300000000046566,1932177.800000000046566,2047053.300000000046566,2107319.799999999813735, ,"510116", , ,"510116"
"2019",165472.230000000010477,187824.589999999996508,201640.559999999997672,237435.700000000011642,276804.530000000027940,327211.590000000025611,406042.909999999974389,481570.719999999972060,578360.630000000004657,679429.310000000055879,840287.630000000004657,978885.939999999944121,1123608.000000000000000,1302786.800000000046566,1382485.899999999906868,1466541.800000000046566,1547426.500000000000000,1627666.800000000046566,1763563.100000000093132,1867159.800000000046566,1922421.600000000093132, ,"510117", , ,"510117"
"2020",142890.640000000013970,162343.059999999997672,171416.299999999988358,190765.480000000010477,234820.839999999996508,259322.309999999997672,326646.659999999974389,381052.250000000000000,487183.659999999974389,585837.060000000055879,723920.189999999944121,813988.189999999944121,942627.810000000055879,1197482.899999999906868,1262456.100000000093132,1336870.000000000000000,1414801.000000000000000,1498836.399999999906868,1629637.800000000046566,1743583.899999999906868,1789745.500000000000000, ,"510118", , ,"510118"
"2021",141403.950000000011642,166446.549999999988358,185039.480000000010477,195359.220000000001164,240391.059999999997672,271844.690000000002328,352651.750000000000000,399073.969999999972060,484524.059999999997672,604870.060000000055879,709418.810000000055879,841897.500000000000000,965779.810000000055879,1198190.000000000000000,1268232.800000000046566,1348285.899999999906868,1438168.100000000093132,1527375.399999999906868,1646663.100000000093132,1738141.800000000046566,1793713.100000000093132, ,"510121", , ,"510121"
"2022",145687.230000000010477,160343.859999999986030,165691.880000000004657,178219.230000000010477,237164.380000000004657,240246.890000000013970,317804.409999999974389,382890.380000000004657,455442.659999999974389,541392.880000000004657,684607.310000000055879,757789.750000000000000,865482.500000000000000,1166176.600000000093132,1238432.399999999906868,1276280.600000000093132,1364253.100000000093132,1421513.300000000046566,1544980.300000000046566,1652204.899999999906868,1689934.600000000093132, ,"510129", , ,"510129"
"2023",140165.380000000004657,156895.769999999989523,166798.670000000012806,185379.500000000000000,229056.809999999997672,262986.880000000004657,308789.809999999997672,380350.440000000002328,443031.090000000025611,529219.810000000055879,645685.630000000004657,757233.500000000000000,867479.750000000000000,1063063.300000000046566,1133362.600000000093132,1171387.600000000093132,1239508.899999999906868,1312348.600000000093132,1411951.500000000000000,1541234.899999999906868,1561608.000000000000000, ,"510131", , ,"510131"
"2024",153460.920000000012806,165225.769999999989523,187651.470000000001164,211496.529999999998836,258835.809999999997672,301250.909999999974389,350606.840000000025611,420834.159999999974389,485922.469999999972060,619110.189999999944121,731084.310000000055879,843797.689999999944121,939025.380000000004657,1214121.100000000093132,1292092.500000000000000,1355835.399999999906868,1439320.600000000093132,1520238.600000000093132,1655915.000000000000000,1744234.300000000046566,1791333.500000000000000,都江堰市,"510181", , ,"510181"
"2025",142827.559999999997672,155772.359999999986030,180589.880000000004657,204628.109999999986030,251926.700000000011642,297375.159999999974389,347294.000000000000000,399961.719999999972060,471610.880000000004657,586655.560000000055879,752732.060000000055879,821850.060000000055879,954202.310000000055879,1230006.000000000000000,1322200.100000000093132,1385462.100000000093132,1462071.800000000046566,1561740.600000000093132,1695565.500000000000000,1797153.000000000000000,1853663.300000000046566, ,"510182", , ,"510182"
"2026",138208.839999999996508,152201.920000000012806,168232.470000000001164,188959.529999999998836,245282.000000000000000,266604.780000000027940,332764.059999999997672,399236.130000000004657,466440.630000000004657,528331.250000000000000,664802.130000000004657,747524.810000000055879,859497.750000000000000,1155704.100000000093132,1211127.100000000093132,1250149.300000000046566,1366426.399999999906868,1430774.000000000000000,1547361.600000000093132,1633024.600000000093132,1664464.600000000093132, ,"510183", , ,"510183"
"2027",151845.839999999996508,167484.250000000000000,177558.299999999988358,192420.720000000001164,238473.920000000012806,275305.750000000000000,324292.030000000027940,388247.440000000002328,457866.630000000004657,554452.060000000055879,695306.060000000055879,756402.060000000055879,889943.810000000055879,1192621.000000000000000,1268870.300000000046566,1336964.399999999906868,1429426.500000000000000,1505375.800000000046566,1648083.399999999906868,1740606.800000000046566,1779762.800000000046566, ,"510184", , ,"510184"
"2028",145809.000000000000000,163372.000000000000000,173203.670000000012806,195620.970000000001164,237179.970000000001164,274091.000000000000000,343807.130000000004657,417900.590000000025611,501049.030000000027940,599116.439999999944121,704440.689999999944121,837491.500000000000000,966422.000000000000000,1123285.500000000000000,1193269.500000000000000,1253309.100000000093132,1355300.300000000046566,1464353.300000000046566,1635002.100000000093132,1784312.399999999906868,1867596.100000000093132,简阳市,"510185", , ,"510185"
"2029",152062.640000000013970,176764.549999999988358,186502.329999999987194,202059.630000000004657,244864.109999999986030,294084.190000000002328,342734.340000000025611,404802.559999999997672,483436.159999999974389,600268.250000000000000,678889.810000000055879,783314.880000000004657,916304.189999999944121,1105946.500000000000000,1175585.399999999906868,1234153.800000000046566,1322016.000000000000000,1394771.399999999906868,1537808.100000000093132,1636278.100000000093132,1693592.300000000046566,自流井区,"510302", , ,"510302"
"2030",108526.789999999993597,141019.329999999987194,151728.309999999997672,163488.589999999996508,210585.000000000000000,253441.970000000001164,296403.159999999974389,346315.659999999974389,415451.590000000025611,479862.090000000025611,611728.189999999944121,692465.250000000000000,812587.439999999944121,1040570.800000000046566,1104273.899999999906868,1164556.300000000046566,1245037.899999999906868,1304799.800000000046566,1411667.399999999906868,1491578.300000000046566,1542074.500000000000000, ,"510303", , ,"510303"
"2031",141041.519999999989523,167469.230000000010477,176967.630000000004657,197227.640000000013970,237980.690000000002328,291136.000000000000000,335332.690000000002328,395002.059999999997672,468215.309999999997672,546959.750000000000000,635338.189999999944121,728720.380000000004657,874522.810000000055879,1068224.899999999906868,1132672.300000000046566,1195365.100000000093132,1291368.100000000093132,1347895.000000000000000,1480059.600000000093132,1594803.300000000046566,1655607.100000000093132, ,"510304", , ,"510304"
"2032",111324.949999999997090,144634.579999999987194,160110.980000000010477,172515.079999999987194,227935.880000000004657,264821.840000000025611,294666.719999999972060,362565.190000000002328,408031.559999999997672,522428.559999999997672,649283.060000000055879,754228.130000000004657,861925.810000000055879,1104489.899999999906868,1170950.899999999906868,1221070.899999999906868,1316357.100000000093132,1387002.399999999906868,1534425.600000000093132,1635061.399999999906868,1701645.000000000000000, ,"510311", , ,"510311"
"2033",137723.720000000001164,150320.019999999989523,165192.980000000010477,185265.329999999987194,225508.200000000011642,267695.719999999972060,329414.590000000025611,372761.250000000000000,449927.130000000004657,534500.439999999944121,642983.130000000004657,763397.500000000000000,885938.380000000004657,1071131.300000000046566,1137838.600000000093132,1209733.800000000046566,1289583.600000000093132,1358461.500000000000000,1490074.100000000093132,1568744.500000000000000,1604851.500000000000000,荣县,"510321", , ,"510321"
"2034",125780.229999999995925,146339.200000000011642,164753.250000000000000,180925.690000000002328,219430.730000000010477,251483.579999999987194,303354.630000000004657,366531.969999999972060,424834.309999999997672,528332.310000000055879,619729.880000000004657,735057.310000000055879,853859.750000000000000,1086062.500000000000000,1166128.899999999906868,1199005.000000000000000,1290307.000000000000000,1378765.000000000000000,1519387.800000000046566,1595982.399999999906868,1675418.399999999906868, ,"510322", , ,"510322"
"2035",192128.799999999988358,207401.269999999989523,223449.410000000003492,253156.200000000011642,294224.750000000000000,348726.090000000025611,417454.469999999972060,490656.909999999974389,603484.310000000055879,677269.250000000000000,810361.750000000000000,940130.250000000000000,1135409.500000000000000,1199634.100000000093132,1278539.300000000046566,1348224.100000000093132,1386478.600000000093132,1460581.899999999906868,1559552.800000000046566,1640975.600000000093132,1703192.300000000046566,东区,"510402", , ,"510402"
"2036",170983.140000000013970,183635.750000000000000,196589.359999999986030,224565.839999999996508,267591.090000000025611,319149.590000000025611,386606.559999999997672,435565.219999999972060,527423.130000000004657,626412.250000000000000,754172.750000000000000,862298.250000000000000,1051065.000000000000000,1100903.899999999906868,1164712.899999999906868,1208609.500000000000000,1255866.000000000000000,1320490.100000000093132,1419099.500000000000000,1505938.600000000093132,1538675.100000000093132,西区,"510403", , ,"510403"
"2037",173185.829999999987194,186566.019999999989523,207347.079999999987194,236090.660000000003492,286759.340000000025611,332091.000000000000000,400012.840000000025611,468011.750000000000000,567022.189999999944121,666674.439999999944121,795446.189999999944121,942693.439999999944121,1116572.899999999906868,1194891.000000000000000,1251820.800000000046566,1304278.500000000000000,1348438.899999999906868,1428830.899999999906868,1547191.899999999906868,1642934.500000000000000,1718799.600000000093132, ,"510411", , ,"510411"
"2038",156415.299999999988358,163033.640000000013970,184440.299999999988358,203202.279999999998836,235718.549999999988358,289460.250000000000000,344597.559999999997672,392915.000000000000000,495675.159999999974389,572320.750000000000000,683681.500000000000000,841240.189999999944121,1000668.000000000000000,1099299.800000000046566,1183144.800000000046566,1225514.500000000000000,1278185.600000000093132,1356394.100000000093132,1467812.300000000046566,1564101.600000000093132,1605460.800000000046566, ,"510421", , ,"510421"
"2039",164169.480000000010477,164410.140000000013970,183533.500000000000000,210095.549999999988358,249865.609999999986030,300273.969999999972060,348618.690000000002328,419941.719999999972060,492019.030000000027940,577265.189999999944121,669670.000000000000000,839311.310000000055879,990918.810000000055879,1080855.899999999906868,1134953.800000000046566,1181753.100000000093132,1222684.800000000046566,1305053.600000000093132,1395335.399999999906868,1476861.899999999906868,1540412.000000000000000, ,"510422", , ,"510422"
"2040",146687.250000000000000,165255.390000000013970,192491.559999999997672,215218.980000000010477,271037.280000000027940,307303.030000000027940,358696.780000000027940,404593.000000000000000,481511.469999999972060,596912.189999999944121,690299.250000000000000,821930.000000000000000,938715.630000000004657,1160485.300000000046566,1248324.100000000093132,1330711.000000000000000,1422301.100000000093132,1487561.000000000000000,1626898.500000000000000,1709023.600000000093132,1779272.399999999906868, ,"510502", , ,"510502"
"2041",122654.520000000004075,138035.359999999986030,160986.019999999989523,180808.049999999988358,224854.920000000012806,252726.089999999996508,302078.309999999997672,362829.809999999997672,422938.000000000000000,516204.719999999972060,603394.000000000000000,701773.310000000055879,807545.880000000004657,1048138.099999999976717,1096788.600000000093132,1176016.000000000000000,1272977.899999999906868,1338943.399999999906868,1463165.300000000046566,1513369.000000000000000,1578220.800000000046566, ,"510503", , ,"510503"
"2042",141904.190000000002328,160096.329999999987194,182596.670000000012806,207003.279999999998836,244006.970000000001164,292225.880000000004657,345869.090000000025611,402065.500000000000000,469688.469999999972060,568692.310000000055879,638722.060000000055879,747896.310000000055879,918175.250000000000000,1126282.500000000000000,1206504.300000000046566,1293739.800000000046566,1383564.800000000046566,1476659.000000000000000,1612042.600000000093132,1694610.000000000000000,1756890.399999999906868,龙马潭区,"510504", , ,"510504"
"2043",137711.769999999989523,154609.809999999997672,174741.839999999996508,189447.079999999987194,241075.890000000013970,281276.219999999972060,328799.750000000000000,383772.880000000004657,451385.809999999997672,535231.939999999944121,612178.689999999944121,741302.310000000055879,845485.250000000000000,1022073.699999999953434,1115776.600000000093132,1151961.800000000046566,1250999.600000000093132,1314347.600000000093132,1509962.399999999906868,1586709.600000000093132,1663476.000000000000000,泸县,"510521", , ,"510521"
"2044",131087.309999999997672,150292.200000000011642,165636.420000000012806,187920.450000000011642,226122.609999999986030,268669.409999999974389,325020.559999999997672,397533.690000000002328,435385.809999999997672,530746.750000000000000,624175.439999999944121,759160.500000000000000,904000.630000000004657,1064879.500000000000000,1133208.100000000093132,1195079.100000000093132,1270202.000000000000000,1329423.500000000000000,1451125.500000000000000,1534288.000000000000000,1597128.899999999906868, ,"510522", , ,"510522"
"2045",142485.269999999989523,155562.160000000003492,165665.809999999997672,188590.299999999988358,227686.690000000002328,269861.690000000002328,319498.880000000004657,381540.630000000004657,456878.690000000002328,530093.689999999944121,626387.189999999944121,771843.189999999944121,886972.310000000055879,1031839.099999999976717,1076626.600000000093132,1132129.000000000000000,1203542.800000000046566,1260647.899999999906868,1439507.399999999906868,1503034.600000000093132,1548604.600000000093132, ,"510524", , ,"510524"
"2046",149979.920000000012806,157952.230000000010477,170288.279999999998836,193212.519999999989523,227830.700000000011642,267374.250000000000000,315846.780000000027940,377314.590000000025611,458799.409999999974389,528622.560000000055879,630742.750000000000000,777059.689999999944121,875211.189999999944121,1039955.699999999953434,1060531.600000000093132,1140610.300000000046566,1228585.100000000093132,1297273.300000000046566,1431187.500000000000000,1498121.800000000046566,1560915.800000000046566, ,"510525", , ,"510525"
"2047",171323.299999999988358,182549.140000000013970,206961.049999999988358,241113.609999999986030,288572.719999999972060,335424.809999999997672,402652.590000000025611,471586.590000000025611,566843.750000000000000,659908.560000000055879,799452.500000000000000,958904.000000000000000,1101681.000000000000000,1259991.600000000093132,1339845.300000000046566,1422504.500000000000000,1501211.000000000000000,1590418.399999999906868,1723933.000000000000000,1835178.399999999906868,1882865.000000000000000, ,"510603", , ,"510603"
"2048",134476.410000000003492,156093.579999999987194,171265.799999999988358,199849.029999999998836,240276.230000000010477,276976.719999999972060,334409.440000000002328,386799.440000000002328,466923.059999999997672,561450.750000000000000,665295.560000000055879,788852.630000000004657,882503.810000000055879,1047422.699999999953434,1107848.800000000046566,1171388.800000000046566,1242710.500000000000000,1358675.300000000046566,1488152.600000000093132,1565535.800000000046566,1608475.300000000046566, ,"510604", , ,"510604"
"2049",145267.140000000013970,157309.440000000002328,177619.269999999989523,196654.049999999988358,237796.920000000012806,280278.250000000000000,338806.630000000004657,405472.530000000027940,499650.469999999972060,572070.310000000055879,685954.880000000004657,811330.689999999944121,969424.750000000000000,1129101.300000000046566,1201104.000000000000000,1252920.800000000046566,1332037.899999999906868,1420578.100000000093132,1532743.600000000093132,1652736.000000000000000,1715234.899999999906868, ,"510623", , ,"510623"
"2050",150835.109999999986030,168750.200000000011642,188659.549999999988358,211580.660000000003492,265835.250000000000000,303432.750000000000000,363873.190000000002328,421178.250000000000000,512332.190000000002328,619363.560000000055879,757567.189999999944121,884050.380000000004657,1024015.300000000046566,1212085.000000000000000,1286095.600000000093132,1353836.600000000093132,1427335.500000000000000,1521677.500000000000000,1662518.100000000093132,1768936.500000000000000,1829598.600000000093132, ,"510681", , ,"510681"
"2051",148802.839999999996508,162567.250000000000000,179831.450000000011642,207206.720000000001164,254917.730000000010477,288341.090000000025611,340157.000000000000000,390908.690000000002328,465374.250000000000000,551083.560000000055879,681727.630000000004657,798467.310000000055879,907661.689999999944121,1168054.399999999906868,1240847.600000000093132,1315833.800000000046566,1381465.800000000046566,1460537.399999999906868,1585325.800000000046566,1679723.600000000093132,1721529.399999999906868,什邡市,"510682", , ,"510682"
"2052",147009.920000000012806,159110.940000000002328,176541.829999999987194,210032.230000000010477,262559.090000000025611,303063.719999999972060,347573.659999999974389,407991.469999999972060,472590.130000000004657,561479.130000000004657,692005.750000000000000,813943.939999999944121,967988.250000000000000,1163407.399999999906868,1239452.100000000093132,1310751.399999999906868,1366821.300000000046566,1457455.399999999906868,1577680.500000000000000,1666591.500000000000000,1719880.300000000046566, ,"510683", , ,"510683"
"2053",186058.730000000010477,203271.279999999998836,225920.630000000004657,252042.049999999988358,295123.190000000002328,337050.250000000000000,414298.250000000000000,475414.940000000002328,572086.130000000004657,673721.630000000004657,848055.630000000004657,965357.130000000004657,1116538.800000000046566,1260379.800000000046566,1340816.600000000093132,1430501.100000000093132,1523733.800000000046566,1604730.600000000093132,1742335.600000000093132,1843224.000000000000000,1910625.399999999906868, ,"510703", , ,"510703"
"2054",164218.019999999989523,179070.750000000000000,203392.089999999996508,230519.589999999996508,263731.030000000027940,304940.380000000004657,363000.090000000025611,436086.000000000000000,529813.189999999944121,606214.439999999944121,775476.189999999944121,906722.939999999944121,1034387.900000000023283,1151006.399999999906868,1230821.500000000000000,1307541.500000000000000,1384109.899999999906868,1468078.300000000046566,1599917.100000000093132,1701093.399999999906868,1780783.300000000046566, ,"510704", , ,"510704"
"2055",128984.740000000005239,136931.130000000004657,164727.329999999987194,182569.859999999986030,232655.950000000011642,263218.469999999972060,310280.559999999997672,349053.809999999997672,435472.159999999974389,521039.380000000004657,687599.500000000000000,814916.380000000004657,920241.439999999944121,1087809.300000000046566,1147526.500000000000000,1226009.000000000000000,1282635.399999999906868,1382795.800000000046566,1508504.399999999906868,1588722.000000000000000,1652554.800000000046566, ,"510705", , ,"510705"
"2056",149192.049999999988358,163903.839999999996508,182468.200000000011642,191038.940000000002328,241980.670000000012806,275475.690000000002328,333110.469999999972060,392971.969999999972060,470769.219999999972060,556222.560000000055879,672276.250000000000000,791368.630000000004657,906277.750000000000000,1080012.000000000000000,1168617.000000000000000,1244077.800000000046566,1313587.000000000000000,1415378.600000000093132,1532220.500000000000000,1622598.800000000046566,1659234.600000000093132, ,"510722", , ,"510722"
"2057",129564.550000000002910,149818.970000000001164,168649.000000000000000,185369.950000000011642,226312.670000000012806,260269.000000000000000,308127.340000000025611,368621.940000000002328,404333.780000000027940,507910.530000000027940,626584.939999999944121,742568.189999999944121,939964.380000000004657,1062634.500000000000000,1125683.399999999906868,1183158.300000000046566,1241929.800000000046566,1309806.600000000093132,1405473.399999999906868,1514469.100000000093132,1559032.300000000046566, ,"510723", , ,"510723"
"2058",137866.049999999988358,157379.059999999997672,170784.970000000001164,189428.470000000001164,231295.829999999987194,264391.090000000025611,324335.940000000002328,380988.309999999997672,463271.780000000027940,546167.500000000000000,646151.880000000004657,782739.880000000004657,897069.130000000004657,1055273.399999999906868,1134090.300000000046566,1197575.399999999906868,1255366.600000000093132,1359893.800000000046566,1472820.899999999906868,1563582.600000000093132,1619564.000000000000000, ,"510725", , ,"510725"
"2059",125551.330000000001746,139259.220000000001164,158537.940000000002328,154067.720000000001164,203341.470000000001164,233570.549999999988358,265473.719999999972060,269757.219999999972060,358228.440000000002328,516600.690000000002328,667823.000000000000000,770396.630000000004657,873061.189999999944121,1072877.399999999906868,1113858.600000000093132,1181269.800000000046566,1235893.399999999906868,1341422.899999999906868,1436457.399999999906868,1498061.800000000046566,1553616.399999999906868, ,"510726", , ,"510726"
"2060",135209.269999999989523,141164.779999999998836,164322.519999999989523,180936.910000000003492,218056.200000000011642,252642.970000000001164,303157.090000000025611,358106.809999999997672,409986.530000000027940,510204.880000000004657,653228.189999999944121,748981.250000000000000,823959.560000000055879,962120.130000000004657,978252.250000000000000,1081900.600000000093132,1113261.800000000046566,1160995.500000000000000,1282484.899999999906868,1348887.800000000046566,1379421.300000000046566, ,"510727", , ,"510727"
"2061",148227.519999999989523,172344.549999999988358,193590.250000000000000,212584.049999999988358,262712.880000000004657,301815.690000000002328,362767.530000000027940,411836.969999999972060,529957.689999999944121,618914.810000000055879,743261.060000000055879,857665.250000000000000,987414.310000000055879,1182472.399999999906868,1263055.899999999906868,1336949.100000000093132,1408248.000000000000000,1483148.399999999906868,1605532.800000000046566,1690568.100000000093132,1748212.600000000093132, ,"510781", , ,"510781"
"2062",155783.200000000011642,168284.779999999998836,185747.410000000003492,218109.859999999986030,265029.280000000027940,301148.659999999974389,359417.909999999974389,418723.590000000025611,516794.340000000025611,619829.189999999944121,777316.880000000004657,869014.939999999944121,1013816.300000000046566,1200333.300000000046566,1287246.600000000093132,1369429.500000000000000,1432885.000000000000000,1517812.100000000093132,1635491.800000000046566,1727053.000000000000000,1779129.899999999906868, ,"510802", , ,"510802"
"2063",114760.470000000001164,120977.809999999997672,137963.640000000013970,174870.380000000004657,227721.440000000002328,268898.059999999997672,295804.780000000027940,320209.309999999997672,402229.280000000027940,466048.440000000002328,636983.560000000055879,720939.750000000000000,854159.439999999944121,1011998.300000000046566,1076024.100000000093132,1145698.100000000093132,1157818.899999999906868,1208351.300000000046566,1343494.399999999906868,1387397.899999999906868,1447888.000000000000000, ,"510811", , ,"510811"
"2064",133469.980000000010477,140700.950000000011642,160233.799999999988358,178560.859999999986030,217008.970000000001164,249464.190000000002328,290533.309999999997672,339119.219999999972060,421134.840000000025611,507098.880000000004657,658185.810000000055879,704985.750000000000000,833992.560000000055879,986639.630000000004657,1049811.800000000046566,1116050.100000000093132,1175133.600000000093132,1254028.899999999906868,1357350.399999999906868,1412901.100000000093132,1491386.300000000046566, ,"510812", , ,"510812"
"2065",114421.479999999995925,135236.359999999986030,162186.450000000011642,177790.440000000002328,228590.910000000003492,256665.559999999997672,293224.440000000002328,367975.659999999974389,430197.280000000027940,523631.690000000002328,678840.560000000055879,785564.380000000004657,878076.250000000000000,1043546.099999999976717,1097262.500000000000000,1182854.800000000046566,1237550.500000000000000,1317061.600000000093132,1426830.500000000000000,1487887.300000000046566,1538431.600000000093132, ,"510821", , ,"510821"
