year,city_x,id,province_x,provincecode,envirct04,envirct06,envirct09,eect01,eect02,eect04,fict03,gdpct01,gdpct02,gdpct03,gdpct04,gdp_percapita,eicct01,averagetemperature,averagerelativehumidity,precipitation,sunshinehours,ccnl2s,egdp2s,hdmsp2s,hviirs2s,panda2s,vl2s,egdp2m,ccnl2m,hdmsp2m,hviirs2m,panda2m,vl2m,e2s,e2m,viirs2s,viirs2m
2009,温州市,330300,浙江省,330000,7900.0,65221.0,5835.0,779.10999,167.12,489.0,23448.0,2527.8799,3.1800001,52.0,44.82,32595.0,8377800.0,,,,,87042.477,51289.328,131796.97,,-23555448.0,17837.992,4.6256399,6.2365551,15.220552,,-1452.3423,0.31949264,15310077792.62373,1380776.0916102557,,
2009,舟山市,330900,浙江省,330000,2091.0,11460.0,15630.0,96.769997,36.099998,295.0,10595.0,533.26001,9.7600002,45.34,44.900002,55106.0,4006600.0,,,,,23299.127,7654.9268,32942.246,,-18229610.0,1909.7513,10.29751,12.449219,16.705093,,-8375.2842,0.25432539,2245912022.6142464,3021215.041868269,,
2009,甘南藏族自治州,623000,甘肃省,620000,,,,,16.139999,,,57.654701,24.799999,23.4,51.799999,8472.0,458533.0,,,,,4441.7847,9662.4063,7766.3921,,936272.69,917.13922,0.262927,0.099815749,10.77105,,18.105892,0.005152389,3046547417.4158087,82907.27366554583,,
2009,临夏回族自治州,622900,甘肃省,620000,,,,,31.280001,,,93.170998,21.700001,30.799999,47.5,4673.0,691862.0,,,,,15010.817,6727.2188,23377.354,,2165432.0,2632.509,0.82548958,1.4971995,10.865319,,185.87012,0.065641411,2036629534.838097,249913.75755383447,,
2009,黔东南苗族侗族自治州,522600,贵州省,520000,,,,445.57001,53.290001,,,269.73001,24.200001,30.299999,45.5,6705.0,1063500.0,,,,,17652.102,13025.602,30072.264,,2159231.5,1449.6718,0.42870638,0.51988965,8.3633089,,54.726082,0.010673679,3850860580.0517774,126741.28819015852,,
2009,黔南布依族苗族自治州,522700,贵州省,520000,,,,397.31,55.110001,,,297.97,20.5,38.700001,40.799999,7944.0,1048400.0,,,,,23027.424,13048.788,39251.445,,2716308.8,2016.7073,0.49681488,0.78787285,8.8160362,,79.977959,0.017249672,3759436077.820365,143200.63177923497,,
2009,黔西南布依族苗族自治州,522300,贵州省,520000,,,,332.09,33.34,,,274.82999,18.1,37.0,44.900002,9011.0,1340600.0,,,,,16269.248,12775.996,27457.428,,2392796.8,1780.5018,0.7563659,0.87102592,10.154639,,110.245,0.02383036,3715759665.797596,220089.49156229253,,
2009,恩施土家族苗族自治州,422800,湖北省,420000,,,,394.92001,,,,294.2619,,,,,1822053.0,,,,,9629.5615,10083.564,16719.35,,1890089.5,1491.5825,0.41749126,0.34459773,10.228747,,58.206501,0.013343984,3082907451.993551,127735.71331680789,,
2009,湘西土家族苗族自治州,433100,湖南省,430000,,,,275.82999,,,174.0,,,,,,1776100.0,,,,,7580.1997,6452.8291,12920.098,,1772494.3,679.4071,0.41520193,0.42783067,8.6898241,,86.089035,0.009586092,1940655752.7518077,124893.803441561,,
2009,延边朝鲜族自治州,222400,吉林省,220000,,,,217.85001,144.63,,5301.0,,,,,,4552296.0,,,,,55820.684,27152.609,87623.281,,287862.5,13689.654,0.62701565,0.94048864,11.470193,,4.1736941,0.05766112,8289410719.606852,191546.39740397845,,
2009,果洛藏族自治州,632600,青海省,630000,,,,16.615499,3.1991,,,15.05,26.700001,28.9,44.400002,9326.0,108798.0,,,,,1022.8141,16432.805,1804.0,,211614.14,182.0159,0.22069369,0.011371456,8.7572813,,2.0246091,0.000505898,5283458249.51846,70959.1418061263,,
2009,海北藏族自治州,632200,青海省,630000,,,,28.0137,6.7030001,,,42.630001,21.5,44.099998,34.400002,15261.0,296492.0,,,,,4296.4546,8521.877,6834.4233,,579477.56,1006.0565,0.24735461,0.098588765,9.0009298,,11.442879,0.005771208,2716126900.1107545,78842.49978038581,,
2009,海南藏族自治州,632500,青海省,630000,,,,44.048801,10.1387,,,58.720001,26.799999,44.200001,29.0,13244.0,557079.0,,,,,5097.4233,11583.07,8252.3057,,815162.69,1361.2167,0.26508942,0.094493195,10.98137,,13.00404,0.006308307,3667492083.0150576,83934.06557345744,,
2009,海西蒙古族藏族自治州,632800,青海省,630000,,,,38.589901,23.558599,,,291.78,2.5,78.199997,19.299999,65290.0,1338826.0,,,,,21850.006,76146.648,34623.809,,3271735.8,7772.6172,0.25266913,0.058101594,11.956285,,7.4867487,0.005167023,24214118878.010166,80352.47327638959,,
2009,黄南藏族自治州,632300,青海省,630000,,,,24.718,4.9636998,,,34.639999,31.6,36.0,32.400002,15047.0,180009.0,,,,,2228.9531,4963.7651,3757.0432,,448470.69,404.49966,0.27463961,0.10099169,9.9095564,,17.486141,0.004581701,1545847071.4585323,85530.37053199411,,
2009,玉树藏族自治州,632700,青海省,630000,,,,35.7267,5.0890002,,,25.48,62.099998,15.2,22.700001,7131.0,169829.0,,,,,631.09882,45215.758,1234.0,,517104.56,137.12953,0.22009064,0.002539913,9.2089548,,1.790926,0.000137971,14538464069.988054,70766.95546702472,,
2009,阿坝藏族羌族自治州,513200,四川省,510000,,,,89.199997,19.700001,,,109.59,,,,12186.0,3513000.0,,,,,8869.9111,21673.688,15511.325,,1877821.8,1489.0863,0.2604214,0.089976072,10.093546,,16.392311,0.003776247,6884975144.20049,82735.73811643336,,
2009,甘孜藏族自治州,513300,四川省,510000,,,,102.3,16.4,,,103.15,,,,10324.0,1600600.0,,,,,8560.4141,35180.465,15215.313,,1207094.3,1803.9396,0.23427433,0.048873935,8.4095125,,5.9306645,0.002574775,11187469045.505545,74502.24771946695,,
2009,凉山彝族自治州,513400,四川省,510000,,,,473.0,57.5,,,627.10999,,,,14306.0,5071500.0,,,,,29736.961,22455.623,49807.926,,3519387.8,4590.3628,0.37139592,0.43467906,9.6136684,,44.270905,0.016774468,6984311346.890987,115539.26386589718,,
2009,楚雄彝族自治州,532300,云南省,530000,,,,270.10001,39.200001,,193.0,343.9465,23.700001,40.2971,36.0,12758.0,,,,,,22958.115,16957.279,35711.223,,2841976.8,6121.7002,0.59422517,0.72698396,11.977327,,77.445023,0.048461448,5079799977.706121,178027.6571254975,,
2009,大理白族自治州,532900,云南省,530000,,,,350.79999,42.5,,1891.0,404.49649,25.7129,35.965,38.322102,11555.0,,,,,,45061.691,24663.73,68029.219,,4511929.0,10509.833,0.86790782,1.42847,11.323475,,123.08238,0.083288588,7522325282.518312,264725.9998600833,,
2009,德宏傣族景颇族自治州,533100,云南省,530000,,,,119.4,22.700001,,1224.0,115.7088,28.598499,29.961,41.440498,9728.0,,,,,,19903.008,11882.286,32929.523,,-26817.797,3273.2327,1.0591143,1.6134202,12.659701,,-1.8709215,0.066335492,3630161639.191408,323569.37704834575,,
2009,迪庆藏族自治州,533400,云南省,530000,,,,37.900002,4.6999998,,617.0,63.655998,10.8,37.588402,51.557701,16840.0,,,,,,4586.314,7576.1172,7748.8823,,452667.69,1256.3315,0.32545367,0.17401913,11.975038,,14.780407,0.011916866,2345850775.817394,100772.81217265628,,
2009,红河哈尼族彝族自治州,532500,云南省,530000,,,,444.20001,76.599998,,1391.0,560.87988,18.6,50.599998,30.799999,12769.0,,,,,,49987.387,28031.355,76996.273,,6294157.0,8984.0293,0.86747217,1.419203,12.075373,,153.77695,0.063764706,8555760189.504272,264952.8953748819,,
2009,怒江傈僳族自治州,533300,云南省,530000,,,,53.599998,7.5,,130.0,48.0471,12.3,42.400002,45.299999,8989.0,,,,,,5436.3408,4923.3257,8644.1768,,-1575214.0,1103.5497,0.33598647,0.33065495,9.429204,,-82.44912,0.016779711,1528759825.1082628,104328.1613747342,,
2009,文山壮族苗族自治州,532600,云南省,530000,,,,345.39999,29.5,,147.0,284.89969,24.799999,33.299999,41.900002,8277.0,,,,,,17696.23,13850.685,27809.121,,994865.25,2941.0762,0.43885574,0.5134396,10.405788,,24.839718,0.021332547,4253162560.51712,134776.41426558202,,
2009,西双版纳傣族自治州,532800,云南省,530000,,,,107.6,32.299999,,302.0,138.6353,29.4,29.6,41.0,12920.0,,,,,,12064.72,10418.875,20704.98,,-729424.25,2025.5745,0.54389548,0.58422422,12.081882,,-30.396208,0.02452123,3177944496.4041147,165907.0243129515,,
2009,白沙黎族自治县,469025,海南省,460000,,,,,,,,,,,,,,,,,,1951.6888,892.19354,3474.6235,,393096.84,68.980873,0.41864437,0.86475104,8.2369967,,149.87813,0.007640166,270897293.5209559,127170.35533541808,,
2009,保亭黎族苗族自治县,469029,海南省,460000,,,,,,,,,,,,,,,,,,2951.4753,1297.9281,4940.1099,,421931.59,226.93849,1.1205211,2.4148564,8.0843,,297.07175,0.046413381,392355028.0450522,338737.5268787503,,
2009,昌江黎族自治县,469026,海南省,460000,,,,,,,,,,,,,,,,,,5833.0,2441.8464,9818.6553,,-2568049.8,434.1041,1.544112,3.2773633,10.47562,,-1241.7825,0.060974915,735129483.6349423,464888.7447596181,,
2009,澄迈县,469023,海南省,460000,,,,,,,,,,,,,,,,,,6836.8789,4006.0981,11465.302,,-2945709.8,473.85675,1.9560052,2.9700544,12.402597,,-1101.3727,0.051465187,1213727573.9628215,592903.8086782569,,
2009,定安县,469021,海南省,460000,,,,,,,,,,,,,,,,,,2524.7891,1344.462,3916.8352,,437408.91,332.19977,1.1253054,1.9926932,10.305016,,297.0238,0.065529883,404813737.47216594,338816.30695209693,,
2009,东方市,469007,海南省,460000,,,,,,,,,,,,,,,,,,7730.064,3129.4766,12427.204,,-11876760.0,919.60181,1.4008105,2.8263812,10.34684,,-3737.2129,0.084059842,865154816.3574979,387249.4772144478,,
2009,乐东黎族自治县,469027,海南省,460000,,,,,,,,,,,,,,,,,,5622.4463,2441.2466,9920.9414,,-9880244.0,309.50693,0.894633,1.7529007,8.4693031,,-2650.793,0.024121691,681934446.0340992,250350.2501276927,,
2009,临高县,469024,海南省,460000,,,,,,,,,,,,,,,,,,2248.4851,1140.7191,4027.5059,,-3394138.8,109.74978,0.88668817,1.5104656,8.6402445,,-1962.139,0.01842978,339916401.61557865,264223.1921621108,,
2009,陵水黎族自治县,469028,海南省,460000,,,,,,,,,,,,,,,,,,9097.0879,3461.6423,14288.996,,-6926189.5,1268.3171,3.2774253,6.7041721,12.477464,,-4392.0796,0.233651,1003351027.4912072,949931.3581727848,,
2009,琼海市,469002,海南省,460000,,,,,,,,,,,,,,,,,,7906.1152,3721.2073,11992.847,,-3638053.8,652.94641,2.2560332,4.1108747,10.750736,,-1627.9702,0.084881842,1137542540.827512,689654.1139615262,,
2009,琼中黎族苗族自治县,469030,海南省,460000,,,,,,,,,,,,,,,,,,823.14227,943.00104,1632.9608,,243767.23,76.191643,0.34858677,0.2876412,9.2261763,,73.308441,0.00665568,294529390.0889245,109481.0628908305,,
2009,屯昌县,469022,海南省,460000,,,,,,,,,,,,,,,,,,1236.0706,1092.772,2162.804,,440584.31,96.780769,0.88642305,0.94604337,10.390064,,290.1463,0.018514631,332279326.1476409,269531.3669385854,,
2009,万宁市,469006,海南省,460000,,,,,,,,,,,,,,,,,,8497.9531,3106.2883,13460.243,,-17419124.0,612.90808,1.6658294,3.400691,9.2931557,,-5998.7749,0.061312448,925054783.3830346,496604.1754652041,,
2009,文昌市,469005,海南省,460000,,,,,,,,,,,,,,,,,,8031.7153,3062.4651,13424.969,,-20137308.0,588.14081,1.3576456,2.6058185,8.6040401,,-5622.1997,0.047700014,926598023.2267156,410788.9120898977,,
2009,五指山市,469001,海南省,460000,,,,,,,,,,,,,,,,,,1460.3812,980.62146,2396.5803,,256172.22,102.01009,0.85250205,1.2017466,13.00383,,181.39487,0.020983262,301730292.7225799,262310.65843992704,,
2009,济源市,419001,河南省,410000,,,,,,,,,,,,,,,,,,14789.641,7907.166,22262.145,,2533493.8,3860.3672,4.1586881,6.3647213,15.158065,,938.26697,0.41525874,2481603699.32488,1305153.599491485,,
2009,潜江市,429005,湖北省,420000,,,,,,,,,,,,,,,,,,5547.2646,3734.8828,8822.9922,,1489097.3,417.86575,1.8630322,2.3883452,12.407355,,551.63446,0.044970296,1085857551.8295343,541647.937849969,,
2009,神农架林区,429021,湖北省,420000,,,,,,,,,,,,,,,,,,184.41766,892.01678,383.0,,145133.0,19.937357,0.27452037,0.048338357,9.3414631,,32.738155,0.001306491,282530980.22455573,86948.87123053087,,
2009,天门市,429006,湖北省,420000,,,,,,,,,,,,,,,,,,2926.635,2880.0854,4837.8979,,835949.31,232.88553,1.0974951,0.9595167,11.191015,,235.8322,0.01908594,868776359.2104783,331060.8443797624,,
2009,仙桃市,429004,湖北省,420000,,,,,,,,,,,,,,,,,,4873.0962,3093.9272,8470.9141,,1113202.4,365.77554,1.2243137,1.6647168,9.0235443,,327.28448,0.031241611,906924317.789721,358894.78933550214,,
2009,北京市,110000,北京市,110000,8712.53,112829.47,19076.94,1245.8,971.90002,759.0,612094.0,12900.9,0.89999998,21.200001,77.900002,71059.0,48584000.0,13.3,51.0,480.60001,2511.8,373240.5,216667.78,461218.78,,45123108.0,311481.41,13.192305,17.360493,28.723396,,1806.1638,3.6219187,65981575340.628,4017433.7288996303,,
2009,上海市,310000,上海市,310000,41192.03,384623.54,36449.88,1400.7,1236.16,2209.0,1053800.0,15742.44,0.69999999,39.299999,60.0,72363.0,52733300.0,17.4,70.0,1289.4,1680.9,295914.94,200281.53,366425.88,,6203650.5,174423.25,31.319975,31.599737,34.618492,,570.0434,4.6558518,62026830656.089615,9702833.901982334,,
2009,天津市,120000,天津市,120000,19441.05,256518.13,58687.06,979.84003,598.48633,833.0,901985.0,7618.2002,1.569,53.345402,45.085602,63375.0,49773200.0,12.9,58.0,566.20001,2356.5,336099.13,173503.3,446310.59,,11778978.0,198504.66,15.262777,21.483965,24.772511,,647.90607,3.1720097,52957565181.99438,4658566.875423822,,
2009,重庆市,500000,重庆市,500000,65683.85,780181.01,108673.77,3275.6101,948.69,395.0,337577.0,6651.2202,8.6999998,45.400002,45.900002,23346.0,,19.0,80.0,1198.9,943.90002,174125.0,106800.45,268986.31,,23659130.0,39159.516,1.2920616,1.8230202,13.013447,,213.1626,0.10249427,31277316348.032608,378476.9380289453,,
2009,阿拉善盟,152900,内蒙古自治区,150000,,,,,,,,245.11,,,,110311.0,1338488.0,,,,,20076.773,61558.758,30521.432,,-3137419.3,8200.9512,0.25681347,0.063677125,13.120261,,-8.5633049,0.006502657,19511325874.57745,81398.49502924262,,
2009,锡林郭勒盟,152500,内蒙古自治区,150000,,,,,,,,485.0,,,,47019.0,5363094.0,,,,,49853.324,64629.898,76178.25,,-4711961.0,20983.381,0.32317907,0.17869851,16.355095,,-14.534741,0.018803466,20332090447.336086,101674.80233917528,,
2009,兴安盟,152200,内蒙古自治区,150000,,,,,,,,216.1235,,,,13498.0,1806317.0,,,,,27949.277,22232.174,45686.219,,2314376.5,7532.3965,0.40332019,0.35074493,13.632667,,24.994183,0.023631372,6910528693.586516,125370.52758841016,,
2009,阿里地区,542500,西藏自治区,540000,,,,,,,,16.34,,,,,173268.0,,,,,398.8381,73921.352,700.0,,-5144133.0,99.966591,0.21871671,0.000989036,9.7222223,,-10.977594,6.2e-05,23603112684.209595,69836.75119663145,,
2009,阿克苏地区,652900,新疆维吾尔自治区,650000,,,,230.5,71.730003,,,320.44571,34.200001,28.4,37.400002,13098.0,2340250.0,,,,,35460.32,80387.766,62988.68,,6679820.0,20512.725,0.62860084,0.20937529,22.996599,,33.940895,0.030278416,24332861250.372097,190298.7530281208,,
2009,阿勒泰地区,654300,新疆维吾尔自治区,650000,,,,65.779999,32.740002,,39.0,117.3878,23.6,40.5,35.900002,19903.0,779338.0,,,,,28016.34,34533.23,46813.07,,-10331540.0,5606.3164,0.29554674,0.16378565,12.817182,,-51.974602,0.008193386,10862581435.56704,92967.61134380352,,
2009,和田地区,653200,新疆维吾尔自治区,650000,,,,195.58,32.759998,,,88.579803,35.900002,16.299999,47.799999,4583.0,761074.0,,,,,21056.086,64514.086,35157.203,,1167101.0,4396.7007,0.26030159,0.067768656,11.111894,,3.2325087,0.003537689,20323501358.634773,82011.8438472061,,
2009,喀什地区,653100,新疆维吾尔自治区,650000,,,,387.28,86.550003,,,284.2363,40.599998,17.200001,42.200001,7085.0,2193749.0,,,,,43024.313,47156.004,67324.531,,263257.31,12574.711,0.42649814,0.3060286,12.319096,,1.6114078,0.022360351,14594770889.10977,132007.4292833462,,
2009,塔城地区,654200,新疆维吾尔自治区,650000,,,,102.26,54.470001,,112.0,284.81839,36.299999,34.099998,29.6,20784.0,1243716.0,,,,,39743.918,46215.594,70240.055,,2810918.3,7018.1611,0.48827547,0.29353103,10.296664,,17.865412,0.012958088,14446422935.266474,152635.26180121387,,
2009,百色市,451000,广西壮族自治区,450000,,,,398.57001,49.02,110.0,1955.0,452.85989,20.040001,49.860001,30.1,12424.0,5301500.0,,,,,30897.01,18572.672,50793.789,,2546809.8,4825.5752,0.51039004,0.77572292,10.740051,,55.024834,0.030287595,5711829101.073206,156992.1760005988,,
2009,北海市,450500,广西壮族自治区,450000,1211.0,10868.0,4094.0,160.17999,46.68,480.0,5018.0,321.05981,24.34,37.27,38.400002,20302.0,3218500.0,,,,,21632.607,9497.4531,34192.758,,-14439526.0,4601.6631,2.9032848,5.2512527,13.860298,,-3016.3298,0.27924016,2909419121.078661,889344.5261816644,,
2009,崇左市,451400,广西壮族自治区,450000,6396.0,2491.0,12125.0,241.96001,40.779999,139.0,5895.0,304.3555,28.559999,35.290001,36.150002,13921.0,2122800.0,,,,,21449.541,10455.142,36381.438,,1141457.3,2024.1003,0.59961867,1.1364676,9.189352,,52.044243,0.026810342,3139553243.648504,180192.41651109105,,
2009,防城港市,450600,广西壮族自治区,450000,3862.0,20717.0,8414.0,86.919998,32.419998,140.0,3964.0,251.0367,15.89,49.77,34.349998,29602.0,2541000.0,,,,,15278.266,6242.4502,25737.109,,-10439657.0,1691.9858,1.0696396,2.2673721,11.454047,,-1333.218,0.062770531,1884161303.117425,322845.41696788586,,
2009,贵港市,450800,广西壮族自治区,450000,15196.0,85758.0,57932.0,509.69,56.490002,481.0,13551.0,437.73309,22.139999,41.619999,36.23,10215.0,2901800.0,,,,,32895.449,10495.292,53001.449,,3742404.0,3051.6824,0.98484242,2.8347156,9.2621908,,277.53452,0.065743029,3211275837.734957,301446.99601264216,,
2009,桂林市,450300,广西壮族自治区,450000,,,,511.63,122.64,184.0,19308.0,948.23187,18.860001,43.799999,37.34,19362.0,6593500.0,,,,,34017.156,20466.777,54564.941,,4391312.5,5761.9678,0.73705804,1.1069773,10.204036,,122.97448,0.046875592,6198877819.311801,223470.6200169661,,
2009,河池市,451200,广西壮族自治区,450000,17330.0,41138.0,2620.0,409.54999,57.290001,122.0,1976.0,382.7713,21.469999,43.330002,35.200001,9990.0,2778000.0,,,,,21124.986,13866.181,36238.328,,3227684.5,2322.1687,0.4124324,0.57109153,9.5272093,,75.089668,0.015694091,4323921270.827076,128765.93666141464,,
2009,贺州市,451100,广西壮族自治区,450000,3231.0,1468.0,8228.0,223.91,30.77,189.0,1079.0,249.21671,22.59,44.970001,32.439999,11831.0,2546800.0,,,,,12697.76,6241.8623,20379.729,,1636483.4,1235.5924,0.5287897,0.97993028,8.6611834,,108.68045,0.023837427,1904912764.6144533,161610.7938352646,,
2009,来宾市,451300,广西壮族自治区,450000,55259.0,244137.0,21532.0,254.98,38.029999,190.0,1114.0,303.1366,26.85,43.240002,29.91,13180.0,2050100.0,,,,,29053.107,10272.874,47346.703,,2546174.8,2182.4673,0.76470864,1.9778919,9.8023987,,149.17043,0.037144054,3189675567.4989085,237699.9832288876,,
2009,柳州市,450200,广西壮族自治区,450000,,,,367.56,126.44,197.0,2821.0,1046.0537,8.6499996,60.84,30.51,28291.0,6818600.0,,,,,44244.445,23543.756,68114.703,,5683276.0,11363.449,1.2605171,2.1477139,13.185593,,237.40552,0.13789567,7129809996.295729,381929.7147945616,,
2009,南宁市,450100,广西壮族自治区,450000,12315.0,20577.0,26585.0,697.90002,190.88,316.0,27845.0,1524.7144,13.93,34.59,51.48,21829.0,10439100.0,22.200001,75.0,963.09998,1753.8,76728.695,40711.496,117199.86,,8627265.0,25134.314,1.8351424,3.1822913,12.039714,,307.91776,0.26059973,12146070385.973295,547853.662511518,,
2009,钦州市,450700,广西壮族自治区,450000,,,,371.19,42.049999,342.0,22146.0,396.18289,29.129999,35.669998,35.200001,12206.0,3746500.0,,,,,25609.563,10940.82,43281.195,,-9019043.0,4270.0269,1.0307879,2.1569309,10.71557,,-653.66925,0.08990413,3323877433.76816,313244.6850477563,,
2009,梧州市,450400,广西壮族自治区,450000,3985.0,1987.0,17100.0,316.17999,63.139999,252.0,16000.0,453.65131,15.33,54.360001,30.309999,14776.0,3303700.0,,,,,22666.461,10789.299,36043.758,,2701913.0,2835.0984,0.85559028,1.6485023,10.655674,,169.10394,0.051546887,3318645560.3640018,263250.1984336723,,
2009,玉林市,450900,广西壮族自治区,450000,5280.0,1937.0,44013.0,653.40997,72.410004,509.0,4837.0,683.49152,22.25,40.549999,37.200001,12033.0,4446100.0,,,,,29926.42,13990.041,49668.332,,4227902.5,5279.5928,1.0849469,2.1450055,10.202369,,260.77756,0.094601229,4200580282.1459823,326014.8807660216,,
2009,巴彦淖尔市,150800,内蒙古自治区,150000,4383.0,,15224.0,173.27,79.459999,27.0,4806.0,509.85999,,,,29384.0,5511793.0,,,,,45653.887,28970.492,71283.422,,3371786.3,11812.162,0.44439977,0.52492183,9.6490688,,33.362362,0.033953309,9068602886.455223,139110.07784988492,,
2009,包头市,150200,内蒙古自治区,150000,4417.0,254511.0,27288.0,257.20999,136.07001,79.0,94900.0,2168.7983,,,,84979.0,14752586.0,,,,,77269.625,39908.902,108409.92,,7867297.5,59734.164,1.4450386,2.0937209,15.211702,,183.44456,0.40463391,12215026307.764654,442304.5651534897,,
2009,赤峰市,150400,内蒙古自治区,150000,2612.0,386172.0,10660.0,432.79999,108.52,51.0,5038.0,912.89142,,,,21037.0,6458494.0,,,,,78719.125,44234.777,122790.03,,7914110.5,21967.41,0.50867873,0.65958941,11.046371,,57.065624,0.046015881,13653785148.18193,157023.04038367586,,
2009,鄂尔多斯市,150600,内蒙古自治区,150000,2085.0,235600.0,37800.0,162.53999,47.540001,17.0,100000.0,2160.9968,,,,134361.0,15454140.0,,,,,108859.07,73575.188,170372.95,,9300317.0,34699.988,0.8461464,0.96714652,13.979461,,71.106232,0.077071659,21988371815.356133,252905.15781309333,,
2009,呼和浩特市,150100,内蒙古自治区,150000,2374.0,179785.0,12731.0,270.85001,108.01,132.0,77576.0,1643.9926,,,,61108.0,7802428.0,8.0,44.0,265.0,2574.1001,70649.117,39991.797,101672.03,,10088296.0,44817.605,2.3261938,3.1203899,18.192244,,383.44443,0.4948563,11950141098.937172,695628.1307413847,,
2009,呼伦贝尔市,150700,内蒙古自治区,150000,4711.0,1196.0,15884.0,269.75,179.57001,11.0,8300.0,779.26532,,,,28881.0,4993837.0,,,,,136174.06,99256.031,212018.16,,338433.47,36051.863,0.3950465,0.35075742,14.333219,,0.7501772,0.023215426,31258714804.39704,124427.469695948,,
2009,通辽市,150500,内蒙古自治区,150000,3220.0,41967.0,37171.0,308.26001,123.14,54.0,2728.0,961.39001,,,,31147.0,5438970.0,,,,,56303.863,31996.803,88313.453,,5569931.5,13688.909,0.54324949,0.68969369,11.27622,,58.714878,0.041920122,9817276240.473776,166707.99449605186,,
2009,乌海市,150300,内蒙古自治区,150000,491.0,142796.0,19063.0,48.759998,45.860001,274.0,,311.2056,,,,64147.0,1811623.0,,,,,25838.85,15419.833,38402.816,,4033736.0,12814.875,9.3164129,12.058628,23.209728,,1619.8237,1.4949124,4790690780.393428,2894464.594746489,,
2009,乌兰察布市,150900,内蒙古自治区,150000,749.0,138760.0,13839.0,289.72,73.139999,53.0,3884.0,500.01001,,,,23489.0,2306588.0,,,,,32277.035,30488.266,50253.594,,4368781.0,11332.496,0.55981451,0.44258201,17.272604,,51.551273,0.038847242,9268475571.281078,170193.8038125963,,
2009,固原市,640400,宁夏回族自治区,640000,117.0,,880.0,,,142.0,,89.7724,,,,,492151.0,,,,,10287.873,7693.9644,16594.693,,1323456.3,2700.4495,0.72944272,0.78989607,12.895701,,87.447067,0.051832877,2269251501.415778,215140.83215265468,,
2009,石嘴山市,640200,宁夏回族自治区,640000,2107.0,101407.0,31006.0,,,140.0,1404.0,270.78009,,,,,1587219.0,,,,,25310.584,12699.207,37943.355,,3651378.3,8723.5625,3.1086545,4.8143964,19.599556,,597.7182,0.41482753,3854800051.301532,943626.6682684332,,
2009,吴忠市,640300,宁夏回族自治区,640000,6167.0,3625.0,8603.0,,,67.0,,190.2328,,,,,1348146.0,,,,,27685.449,17033.346,42851.809,,4036724.3,5746.96,1.0118256,1.3053654,13.572759,,163.7892,0.067739561,5103198701.745459,303144.2877558,,
2009,银川市,640100,宁夏回族自治区,640000,4986.0,40162.0,7077.0,,,163.0,3029.0,644.24219,,,,,4948270.0,10.5,48.0,180.0,2830.6001,64105.813,36156.121,92244.031,,7185078.5,34420.352,5.2426696,7.2957306,17.766516,,703.70575,0.97929388,10585723065.118378,1535813.3587192525,,
2009,中卫市,640500,宁夏回族自治区,640000,6451.0,69769.0,28847.0,,,74.0,,142.98241,,,,,748120.0,,,,,17579.289,10530.707,28923.701,,2154816.3,2767.6228,0.77066475,1.0272279,10.428703,,108.3537,0.040429011,3196513558.4373465,233927.7515346796,,
2009,昌都市,540300,西藏自治区,540000,,,,,,,,57.900002,,,,,514743.0,,,,,2264.3984,24961.236,4075.0,,416396.91,644.00073,0.22661853,0.017661044,9.6108494,,2.7948046,0.00125569,7986251859.198344,72505.70066235037,,
2009,拉萨市,540100,西藏自治区,540000,,,,51.529999,,,,154.27,5.5999999,29.799999,64.599998,20264.0,1361055.0,10.3,31.0,344.0,3245.2,12310.468,13919.581,18646.549,,1161771.8,9559.0518,0.46746588,0.35790083,16.273546,,29.066463,0.069475472,4298055798.829379,144347.45308087004,,
2009,林芝市,540400,西藏自治区,540000,,,,,,,,45.77,,,,,430374.0,,,,,2195.1335,27094.668,4089.0393,,-2707524.8,361.07327,0.23541026,0.01664817,9.2413807,,-17.670769,0.000684597,7181966037.305932,62400.09448639698,,
2009,那曲市,540600,西藏自治区,540000,,,,,,,,,,,,,,,,,,1664.23,78215.07,2613.0,,785893.63,486.42706,0.22094917,0.003952971,17.536913,,1.6064019,0.000288846,25148401888.67946,71041.53482390539,,
2009,日喀则市,540200,西藏自治区,540000,,,,,,,,75.510002,,,,,534661.0,,,,,2680.8657,40604.148,4238.9727,,-6470155.5,761.96942,0.22585003,0.012977864,13.761847,,-26.953764,0.000922145,13002072612.338264,72322.11940719312,,
2009,山南市,540500,西藏自治区,540000,,,,,,,,45.48,,,,,456457.0,,,,,5585.4751,20195.646,9621.0273,,-3265621.3,1228.0598,0.25507155,0.062108554,8.9838438,,-31.248699,0.003413824,4999871807.672503,63151.73323293297,,
2009,哈密市,650500,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,19372.674,39420.266,32206.969,,-2259115.8,6623.4155,0.29248697,0.10502847,12.339965,,-10.539838,0.008977051,12362524686.720922,91726.2760884098,,
2009,克拉玛依市,650200,新疆维吾尔自治区,650000,1406.0,,4593.0,27.6,27.18,41.0,,480.29089,0.69999999,86.699997,12.6,87000.0,1866073.0,,,,,43253.68,24739.18,64522.941,,5372569.5,32205.621,3.4637904,4.2450533,19.020004,,453.75037,0.79019386,7485427481.890404,1048037.8543606396,,
2009,吐鲁番市,650400,新疆维吾尔自治区,650000,,,,,,,,,,,,,,,,,,19726.52,41512.48,33067.531,,5852919.5,4556.9849,0.59848356,0.21003841,12.162125,,53.629784,0.01213012,13109605330.376944,189014.2848590831,,
